international_id	goals	assists	num_of_shots	shot_speed	shot_attempts	shooting_percentage	high_danger_shots	medium_danger_shots	low_danger_shots	save_percentage	winning_goals	power_play_time	power_play_goals	time_on_ice	faceoff_win_percentage	puck_touches	puck_recoveries	puck_possession_time	penalty_kill_time	penality_minutes	penalties_taken	time_between_penalties	goals_against_total	goals_against_average	passes_attempted	passes_completed	pass_completion_rate	games_missed_due_to_injury
7240	91.0	189.0	432.0	112.5784	432.0	78.9774	129.0	116.0	187.0	80.6029	7.0	2.175	114.0	28.66	51.8944	84.0	365.0	0.0	1.25	12.0	0.0	27.42	16.0	9.89	386.0	309.0	80.05	30.0
7254	119.0	162.0	439.0	74.3882	468.0	32.2397	163.0	181.0	124.0	64.7808	0.0	7.9656	126.0	11.64	55.6441	460.0	490.0	0.0	4.29	19.0	0.0	12.42	0.0	0.0	544.0	445.0	81.8	21.0
526	97.0	180.0	454.0	76.3472	461.0	7.2499	158.0	174.0	129.0	57.9547	8.0	2.1678	113.0	3.97	60.6601	72.0	124.0	0.0	3.72	22.0	0.0	3.83	0.0	0.0	426.0	374.0	87.79	22.0
8604	92.0	223.0	477.0	70.9525	528.0	43.3329	181.0	185.0	162.0	65.8797	5.0	5.6085	124.0	7.24	55.1545	600.0	161.0	0.0	4.12	22.0	0.0	11.26	0.0	0.0	684.0	382.0	55.85	26.0
6175	67.0	124.0	458.0	94.3066	478.0	5.5842	157.0	164.0	157.0	72.7839	4.0	4.8219	74.0	12.76	41.5479	1070.0	175.0	28.8	4.0	28.0	0.0	14.55	0.0	0.0	763.0	211.0	27.65	21.0
4698	74.0	147.0	427.0	105.7971	441.0	22.2141	140.0	162.0	139.0	68.5063	5.0	2.3467	87.0	14.74	52.3415	750.0	250.0	11.08	4.48	20.0	0.0	21.59	0.0	0.0	651.0	512.0	78.65	24.0
864	68.0	210.0	412.0	88.6657	440.0	34.3307	132.0	148.0	160.0	56.4434	5.0	2.544	110.0	9.25	47.8948	950.0	304.0	21.63	5.21	36.0	0.0	7.73	0.0	0.0	755.0	652.0	86.36	24.0
3950	125.0	201.0	476.0	89.8901	476.0	41.1622	140.0	204.0	132.0	76.0525	9.0	5.2801	140.0	6.01	40.3818	560.0	285.0	0.0	6.89	18.0	2.0	1.08	0.0	0.0	608.0	588.0	96.71	20.0
8772	114.0	199.0	456.0	85.6265	484.0	29.9899	148.0	184.0	152.0	74.5644	5.0	2.1856	136.0	16.78	51.8342	700.0	319.0	3.71	2.01	1.0	0.0	31.19	0.0	0.0	677.0	316.0	46.68	20.0
1880	69.0	226.0	433.0	68.3074	433.0	43.3336	137.0	161.0	135.0	63.108	5.0	4.299	110.0	16.83	59.1142	310.0	242.0	0.0	4.91	25.0	2.0	7.76	0.0	0.0	543.0	117.0	21.55	30.0
7550	74.0	193.0	486.0	77.588	486.0	4.8617	165.0	178.0	143.0	66.1279	4.0	2.7525	102.0	6.57	44.4668	291.0	206.0	37.49	5.21	1.0	1.0	3.75	0.0	0.0	493.0	469.0	95.13	20.0
4016	66.0	148.0	431.0	83.9149	451.0	13.3706	143.0	178.0	130.0	79.4182	0.0	6.4039	84.0	26.91	43.3098	328.0	82.0	7.2	1.52	19.0	2.0	8.66	0.0	0.0	465.0	427.0	91.83	21.0
2998	83.0	148.0	462.0	78.0913	485.0	21.126	142.0	176.0	167.0	63.2944	3.0	6.8677	94.0	26.2	41.8099	272.0	91.0	18.14	0.49	5.0	0.0	25.69	0.0	0.0	411.0	274.0	66.67	18.0
2245	117.0	199.0	451.0	75.7111	457.0	19.8137	150.0	125.0	182.0	70.3036	0.0	2.7837	135.0	23.63	41.926	230.0	96.0	0.0	1.11	70.0	1.0	17.53	0.0	0.0	480.0	167.0	34.79	24.0
4264	57.0	145.0	433.0	93.4252	458.0	12.6978	142.0	114.0	202.0	67.7917	0.0	0.8231	75.0	12.65	46.3334	171.0	254.0	0.0	4.49	1.0	2.0	6.09	0.0	0.0	400.0	174.0	43.5	15.0
9227	106.0	165.0	469.0	139.4943	471.0	15.123	149.0	162.0	160.0	67.9914	0.0	2.7261	117.0	19.63	52.2317	254.0	218.0	0.0	2.68	1.0	2.0	5.72	0.0	0.0	468.0	285.0	60.9	20.0
5925	75.0	153.0	426.0	66.895	453.0	17.9286	142.0	138.0	173.0	78.7618	11.0	3.7855	91.0	16.67	52.5147	780.0	333.0	35.96	2.43	3.0	0.0	25.8	0.0	0.0	641.0	483.0	75.35	16.0
4112	59.0	264.0	451.0	122.2084	467.0	33.6053	136.0	170.0	161.0	75.174	2.0	3.0393	114.0	10.03	45.0569	242.0	49.0	0.0	6.65	17.0	0.0	16.93	0.0	0.0	575.0	288.0	50.09	31.0
9609	73.0	211.0	409.0	81.0894	431.0	18.5	154.0	144.0	133.0	63.6159	7.0	2.42	109.0	13.16	59.4552	204.0	53.0	0.0	4.69	54.0	1.0	5.62	0.0	0.0	465.0	446.0	95.91	25.0
9236	83.0	154.0	467.0	85.8353	469.0	21.4664	137.0	189.0	143.0	71.0107	3.0	2.6703	100.0	24.14	36.3632	660.0	293.0	19.03	1.26	23.0	0.0	10.46	0.0	0.0	619.0	497.0	80.29	20.0
2734	85.0	159.0	447.0	72.8206	447.0	41.7499	157.0	146.0	144.0	49.5892	11.0	3.4056	99.0	4.6	57.6786	168.0	51.0	0.0	3.75	31.0	0.0	3.67	0.0	0.0	423.0	239.0	56.5	19.0
6011	94.0	152.0	420.0	86.8282	438.0	53.9601	120.0	130.0	188.0	80.5585	6.0	6.3346	103.0	10.46	43.6812	334.0	190.0	4.07	5.65	26.0	2.0	4.05	0.0	0.0	487.0	452.0	92.81	22.0
5339	112.0	257.0	495.0	91.647	502.0	38.828	176.0	177.0	149.0	71.8999	0.0	2.8395	152.0	2.19	46.4735	246.0	139.0	0.0	2.22	17.0	0.0	1.62	13.0	22.32	506.0	284.0	56.13	33.0
6774	100.0	136.0	455.0	124.6654	459.0	47.3137	147.0	185.0	127.0	50.9173	9.0	3.1929	103.0	4.65	47.7617	750.0	318.0	8.47	3.13	11.0	1.0	2.26	22.0	37.12	584.0	504.0	86.3	14.0
7459	123.0	196.0	438.0	107.2284	478.0	22.842	148.0	199.0	131.0	76.6746	5.0	3.2417	139.0	10.21	47.9999	1450.0	339.0	24.29	4.58	7.0	1.0	9.97	0.0	0.0	984.0	311.0	31.61	20.0
5905	69.0	195.0	460.0	71.0941	482.0	34.1527	151.0	165.0	166.0	63.7943	5.0	1.7867	100.0	7.96	53.55	118.0	144.0	0.0	2.25	2.0	0.0	6.33	12.0	20.21	425.0	263.0	61.88	19.0
681	102.0	103.0	465.0	89.005	512.0	29.2625	171.0	177.0	164.0	67.7874	4.0	2.4669	92.0	3.71	52.2601	1000.0	345.0	38.39	3.67	13.0	0.0	4.84	0.0	0.0	671.0	255.0	38.0	17.0
4579	108.0	126.0	468.0	73.618	493.0	34.303	140.0	193.0	160.0	53.4136	0.0	1.6263	105.0	4.74	41.9062	202.0	175.0	10.46	4.32	15.0	0.0	7.19	0.0	0.0	364.0	235.0	64.56	18.0
9057	128.0	107.0	426.0	82.0739	441.0	28.5869	129.0	154.0	158.0	86.4861	5.0	10.2146	112.0	9.85	49.0037	329.0	324.0	0.0	4.15	0.0	0.0	8.82	0.0	0.0	379.0	106.0	27.97	11.0
4439	36.0	204.0	441.0	79.6436	488.0	11.1684	157.0	167.0	164.0	83.5943	4.0	3.2606	84.0	3.64	51.9154	1230.0	279.0	0.0	3.19	17.0	0.0	3.18	0.0	0.0	907.0	722.0	79.6	28.0
1843	162.0	134.0	443.0	69.6098	445.0	25.2916	124.0	179.0	142.0	79.7915	4.0	4.5009	144.0	22.38	48.0469	189.0	255.0	0.0	1.4	25.0	1.0	12.02	0.0	0.0	409.0	249.0	60.88	16.0
4313	89.0	117.0	494.0	94.9265	536.0	59.3101	150.0	198.0	188.0	70.5306	5.0	2.0843	90.0	7.57	54.338	175.0	231.0	0.0	3.29	12.0	0.0	8.9	0.0	0.0	345.0	153.0	44.35	14.0
3635	68.0	209.0	438.0	86.2471	448.0	33.207	147.0	163.0	138.0	81.1657	7.0	1.7454	107.0	42.9	49.6609	1010.0	199.0	28.8	4.64	17.0	1.0	4.9	0.0	0.0	819.0	639.0	78.02	25.0
7294	61.0	160.0	416.0	120.1224	416.0	33.3604	134.0	151.0	131.0	69.7758	6.0	2.0616	84.0	15.46	40.6632	143.0	61.0	5.95	2.56	26.0	0.0	10.35	0.0	0.0	401.0	206.0	51.37	20.0
5045	76.0	139.0	452.0	140.3431	484.0	17.2607	164.0	129.0	191.0	86.2978	0.0	7.2582	89.0	6.94	46.4515	980.0	334.0	21.79	4.85	23.0	3.0	1.42	0.0	0.0	727.0	326.0	44.84	19.0
4486	53.0	259.0	446.0	68.9844	481.0	42.8057	139.0	126.0	216.0	83.541	3.0	3.3869	112.0	16.57	46.3585	235.0	231.0	0.0	2.5	49.0	0.0	15.0	0.0	0.0	572.0	371.0	64.86	31.0
5991	124.0	166.0	455.0	105.4638	456.0	17.5395	157.0	160.0	139.0	49.8054	4.0	3.1715	129.0	7.28	48.6849	820.0	420.0	5.29	5.83	21.0	0.0	6.02	0.0	0.0	642.0	569.0	88.63	20.0
2735	40.0	140.0	453.0	77.8275	453.0	14.6069	144.0	171.0	138.0	78.1734	4.0	4.8855	62.0	21.69	46.5239	160.0	253.0	0.0	0.24	1.0	0.0	27.99	0.0	0.0	374.0	187.0	50.0	19.0
5866	120.0	225.0	468.0	72.5866	468.0	55.1434	148.0	124.0	196.0	60.9411	8.0	2.4238	145.0	5.64	57.947	356.0	155.0	0.0	3.96	26.0	0.0	4.31	0.0	0.0	525.0	291.0	55.43	30.0
8145	69.0	142.0	462.0	87.995	472.0	49.1224	133.0	186.0	153.0	63.7924	6.0	4.4699	84.0	6.18	59.5324	195.0	253.0	0.0	4.5	32.0	0.0	6.5	0.0	0.0	424.0	252.0	59.43	15.0
9146	54.0	227.0	441.0	95.3169	441.0	10.6448	159.0	136.0	146.0	61.2732	0.0	3.08	99.0	10.08	52.903	68.0	114.0	13.81	5.84	23.0	3.0	4.22	0.0	0.0	463.0	206.0	44.49	26.0
7505	127.0	177.0	428.0	144.9973	437.0	50.2311	153.0	121.0	163.0	59.1849	3.0	2.7503	131.0	15.67	58.9676	167.0	351.0	17.17	3.27	18.0	0.0	10.61	0.0	0.0	414.0	113.0	27.29	22.0
2305	49.0	113.0	446.0	143.4067	446.0	52.2526	148.0	129.0	169.0	63.3841	7.0	1.7545	58.0	9.75	46.2981	210.0	235.0	0.0	4.21	1.0	0.0	10.3	0.0	0.0	365.0	240.0	65.75	15.0
4561	56.0	181.0	428.0	89.836	435.0	4.3739	134.0	157.0	144.0	66.8143	3.0	2.0538	85.0	19.96	42.1679	90.0	90.0	0.0	4.16	18.0	2.0	9.94	0.0	0.0	396.0	366.0	92.42	25.0
5433	95.0	155.0	409.0	85.8741	426.0	2.9666	128.0	132.0	166.0	74.6021	7.0	1.2723	108.0	18.09	40.625	730.0	380.0	0.0	1.13	0.0	0.0	18.01	0.0	0.0	654.0	125.0	19.11	15.0
8896	84.0	182.0	461.0	87.2286	479.0	30.7659	159.0	155.0	165.0	53.3773	0.0	4.0274	107.0	6.66	64.3432	279.0	103.0	0.52	4.1	0.0	0.0	10.43	0.0	0.0	459.0	218.0	47.49	20.0
9591	118.0	176.0	461.0	75.8364	483.0	9.0855	172.0	133.0	178.0	67.0257	4.0	2.286	125.0	22.29	41.7365	550.0	134.0	7.4	0.56	4.0	0.0	14.65	22.0	18.06	575.0	311.0	54.09	19.0
4215	132.0	159.0	419.0	77.7804	437.0	21.8672	147.0	155.0	135.0	64.4918	6.0	3.3411	130.0	14.61	55.8282	261.0	169.0	19.48	3.72	23.0	1.0	16.53	0.0	0.0	447.0	103.0	23.04	22.0
2156	76.0	153.0	431.0	73.7822	450.0	19.679	159.0	170.0	121.0	68.487	10.0	8.713	88.0	9.78	50.7081	196.0	118.0	0.0	5.12	25.0	2.0	4.25	16.0	23.7	380.0	345.0	90.79	19.0
3500	66.0	119.0	409.0	92.731	460.0	25.3017	133.0	182.0	145.0	75.6331	13.0	2.8908	71.0	10.13	52.1062	940.0	348.0	0.0	5.6	20.0	3.0	3.54	0.0	0.0	670.0	425.0	63.43	18.0
7722	127.0	224.0	434.0	80.1103	473.0	34.8827	145.0	139.0	189.0	64.0643	0.0	1.5705	152.0	23.65	42.7923	1010.0	142.0	17.0	0.0	19.0	0.0	24.15	0.0	0.0	844.0	658.0	77.96	26.0
9161	152.0	196.0	455.0	153.2849	460.0	35.2386	131.0	205.0	124.0	63.0923	5.0	5.8249	160.0	7.52	46.9663	312.0	174.0	9.95	5.05	28.0	2.0	3.55	0.0	0.0	466.0	213.0	45.71	18.0
1494	86.0	108.0	463.0	88.473	469.0	31.7054	140.0	171.0	158.0	73.395	0.0	2.2178	83.0	22.77	44.4178	101.0	314.0	0.0	2.53	39.0	0.0	32.67	0.0	0.0	331.0	259.0	78.25	17.0
3330	99.0	170.0	453.0	86.0004	469.0	40.4641	159.0	132.0	178.0	70.8351	0.0	0.8312	117.0	6.65	53.4864	315.0	118.0	10.7	4.28	20.0	0.0	9.69	0.0	0.0	454.0	293.0	64.54	19.0
5475	141.0	118.0	443.0	75.5811	443.0	8.5949	126.0	179.0	138.0	63.0114	0.0	2.2067	123.0	17.07	43.5197	186.0	125.0	8.2	1.13	2.0	0.0	31.92	22.0	25.41	359.0	221.0	61.56	14.0
9526	76.0	155.0	446.0	77.8782	462.0	31.2278	166.0	155.0	141.0	67.8607	5.0	4.0749	91.0	12.3	51.1097	140.0	159.0	9.36	4.81	1.0	0.0	19.32	0.0	0.0	406.0	320.0	78.82	19.0
9470	128.0	157.0	460.0	90.2608	479.0	14.8165	133.0	182.0	164.0	65.5657	9.0	1.3169	127.0	17.34	52.1376	174.0	183.0	0.0	3.15	2.0	0.0	49.17	0.0	0.0	408.0	207.0	50.74	23.0
1065	107.0	137.0	451.0	80.8533	452.0	14.4846	145.0	158.0	149.0	83.101	6.0	2.8187	109.0	10.29	39.9606	128.0	98.0	0.9	3.77	10.0	0.0	12.21	0.0	0.0	378.0	144.0	38.1	13.0
1759	38.0	121.0	404.0	97.6176	420.0	30.3978	139.0	147.0	134.0	83.261	3.0	1.249	58.0	21.28	39.1926	115.0	203.0	16.84	1.28	39.0	0.0	32.55	16.0	16.28	306.0	238.0	77.78	11.0
8161	104.0	185.0	506.0	132.5704	548.0	10.1357	162.0	208.0	178.0	68.5391	2.0	1.9856	122.0	6.62	50.7988	840.0	387.0	0.0	5.78	28.0	0.0	15.5	0.0	0.0	692.0	553.0	79.91	22.0
3272	118.0	138.0	423.0	90.8296	444.0	65.5942	144.0	176.0	124.0	72.3568	9.0	1.9532	116.0	12.09	48.2645	141.0	280.0	0.0	5.03	1.0	1.0	6.85	0.0	0.0	355.0	93.0	26.2	12.0
3404	102.0	259.0	456.0	99.638	475.0	39.3587	172.0	135.0	168.0	83.2923	5.0	4.1841	143.0	4.85	53.7861	500.0	400.0	4.76	3.18	1.0	0.0	3.43	9.0	15.38	621.0	460.0	74.07	31.0
9454	51.0	124.0	451.0	75.0866	451.0	31.4218	146.0	179.0	126.0	78.8229	3.0	4.0031	67.0	6.34	46.286	274.0	344.0	24.48	5.14	12.0	2.0	2.41	0.0	0.0	410.0	290.0	70.73	13.0
8084	114.0	155.0	477.0	107.9716	491.0	45.49	147.0	192.0	152.0	64.5338	5.0	2.7386	119.0	8.93	52.8135	226.0	197.0	0.0	4.91	1.0	1.0	3.47	0.0	0.0	406.0	262.0	64.53	20.0
5800	86.0	168.0	436.0	96.9279	450.0	6.3411	143.0	147.0	160.0	78.7817	0.0	4.4445	102.0	8.72	61.3218	155.0	398.0	2.06	3.55	23.0	0.0	13.96	7.0	10.87	400.0	275.0	68.75	20.0
5767	104.0	139.0	471.0	65.3337	471.0	37.4283	141.0	188.0	142.0	69.9125	11.0	3.9385	102.0	5.9	59.8327	530.0	445.0	7.2	5.8	12.0	1.0	5.26	0.0	0.0	510.0	398.0	78.04	16.0
4542	121.0	150.0	463.0	110.5829	485.0	16.7651	161.0	186.0	138.0	79.3692	3.0	3.0281	116.0	3.78	49.1714	880.0	441.0	0.67	1.31	9.0	1.0	2.59	9.0	19.23	627.0	151.0	24.08	19.0
4476	69.0	148.0	436.0	91.9814	466.0	4.9988	151.0	146.0	169.0	74.1345	0.0	3.9349	85.0	18.66	56.9413	335.0	237.0	7.21	3.36	7.0	1.0	7.44	0.0	0.0	447.0	185.0	41.39	21.0
8137	83.0	107.0	477.0	84.6169	493.0	4.3647	146.0	137.0	210.0	87.2148	0.0	2.7916	78.0	6.29	52.5169	680.0	263.0	6.0	5.27	10.0	3.0	1.46	0.0	0.0	558.0	463.0	82.97	16.0
7672	76.0	125.0	437.0	72.9196	452.0	43.7671	150.0	150.0	152.0	76.4867	5.0	4.2784	83.0	22.62	56.6632	980.0	144.0	4.73	2.46	7.0	3.0	4.24	0.0	0.0	662.0	499.0	75.38	16.0
6408	88.0	173.0	441.0	91.3478	449.0	41.8378	143.0	174.0	132.0	68.1633	0.0	1.2506	106.0	7.07	42.9452	138.0	112.0	0.0	3.16	16.0	0.0	9.74	0.0	0.0	419.0	222.0	52.98	18.0
7866	105.0	175.0	458.0	79.3267	458.0	53.008	138.0	140.0	180.0	79.4983	8.0	2.9751	119.0	5.18	49.8598	123.0	107.0	6.41	4.5	32.0	0.0	3.96	0.0	0.0	430.0	395.0	91.86	22.0
9473	120.0	150.0	455.0	143.3218	455.0	37.1978	148.0	142.0	165.0	67.8666	0.0	2.8656	120.0	14.4	42.2355	176.0	123.0	0.0	2.36	3.0	0.0	15.81	0.0	0.0	406.0	210.0	51.72	22.0
2635	107.0	151.0	494.0	130.7908	506.0	21.9256	148.0	205.0	153.0	74.1117	7.0	5.5924	109.0	9.97	54.9931	191.0	299.0	0.0	4.86	21.0	3.0	2.65	0.0	0.0	383.0	106.0	27.68	13.0
2306	103.0	211.0	489.0	103.7036	527.0	9.1283	173.0	151.0	203.0	70.5155	0.0	4.0559	127.0	10.07	47.5853	1170.0	273.0	44.83	4.42	0.0	0.0	13.84	0.0	0.0	899.0	619.0	68.85	24.0
1120	60.0	165.0	445.0	91.796	457.0	15.2438	148.0	149.0	160.0	62.3698	0.0	2.2978	87.0	5.75	55.4888	910.0	248.0	26.41	3.45	14.0	0.0	4.88	9.0	13.42	683.0	561.0	82.14	18.0
8599	126.0	200.0	490.0	107.7257	506.0	29.9968	159.0	147.0	200.0	66.7292	8.0	4.2062	142.0	5.41	36.9148	148.0	278.0	5.74	6.17	2.0	2.0	2.28	0.0	0.0	450.0	342.0	76.0	21.0
583	99.0	158.0	454.0	76.4182	472.0	34.5011	162.0	162.0	148.0	59.9257	5.0	0.8245	107.0	10.69	54.366	265.0	409.0	9.62	3.14	8.0	0.0	14.96	18.0	24.44	411.0	300.0	72.99	16.0
6480	72.0	178.0	459.0	86.3428	496.0	12.0653	164.0	157.0	175.0	83.0738	8.0	3.8209	94.0	7.74	46.2866	171.0	213.0	2.3	5.34	20.0	0.0	11.66	0.0	0.0	478.0	436.0	91.21	27.0
8764	176.0	189.0	442.0	97.0601	453.0	40.1757	149.0	158.0	146.0	69.7602	10.0	4.6835	178.0	4.51	51.8679	161.0	233.0	9.68	3.81	1.0	0.0	5.98	0.0	0.0	438.0	299.0	68.26	23.0
4599	112.0	201.0	460.0	51.0015	476.0	58.82	148.0	194.0	134.0	45.4955	5.0	1.9361	134.0	4.63	47.8596	336.0	298.0	5.05	3.46	35.0	0.0	3.68	0.0	0.0	540.0	295.0	54.63	19.0
2437	94.0	146.0	436.0	73.4514	461.0	63.7187	148.0	172.0	141.0	82.3494	14.0	3.033	102.0	5.38	60.0464	970.0	152.0	0.0	4.12	1.0	0.0	10.34	0.0	0.0	720.0	416.0	57.78	18.0
2708	73.0	241.0	411.0	99.9078	412.0	33.9329	141.0	110.0	161.0	79.8394	8.0	3.0557	119.0	3.96	40.5058	168.0	257.0	6.51	3.44	1.0	0.0	3.49	0.0	0.0	561.0	250.0	44.56	25.0
288	72.0	181.0	489.0	56.1308	489.0	24.8898	145.0	149.0	195.0	67.1865	6.0	2.6871	100.0	6.71	51.1331	231.0	190.0	0.0	4.3	13.0	1.0	3.18	23.0	37.78	445.0	360.0	80.9	22.0
5901	86.0	146.0	442.0	90.2161	480.0	43.6599	164.0	176.0	140.0	75.2183	8.0	2.9639	92.0	8.12	58.062	760.0	234.0	8.68	2.72	11.0	0.0	9.14	11.0	19.29	593.0	289.0	48.74	17.0
1283	99.0	192.0	453.0	84.0711	477.0	36.6568	141.0	148.0	188.0	75.3604	6.0	3.2578	124.0	31.200000000000003	56.2719	770.0	230.0	4.92	6.76	21.0	1.0	6.37	0.0	0.0	673.0	477.0	70.88	27.0
1101	89.0	205.0	444.0	79.1057	444.0	60.446	142.0	122.0	180.0	58.5466	6.0	2.8082	116.0	5.67	52.8886	219.0	312.0	0.0	3.98	46.0	1.0	3.63	0.0	0.0	477.0	251.0	52.62	19.0
8363	135.0	146.0	438.0	86.7529	465.0	21.8727	135.0	181.0	149.0	84.1235	4.0	2.1509	130.0	27.26	42.5742	510.0	264.0	14.89	0.0	37.0	0.0	23.34	0.0	0.0	507.0	306.0	60.36	22.0
7579	79.0	158.0	469.0	123.8784	485.0	21.187	152.0	142.0	191.0	57.6577	5.0	2.3704	95.0	20.07	59.6989	143.0	401.0	7.39	1.21	34.0	0.0	29.65	0.0	0.0	418.0	117.0	27.99	22.0
291	123.0	212.0	421.0	95.2566	421.0	9.11	143.0	151.0	127.0	79.487	0.0	2.808	142.0	20.34	51.1736	208.0	282.0	0.0	1.12	30.0	0.0	25.88	0.0	0.0	485.0	417.0	85.98	22.0
8993	93.0	183.0	468.0	128.0729	496.0	18.3498	168.0	145.0	183.0	50.0532	5.0	2.2084	115.0	17.19	46.6496	1470.0	52.0	54.3	4.36	9.0	2.0	7.04	0.0	0.0	991.0	939.0	94.75	25.0
8504	93.0	142.0	451.0	80.4115	458.0	4.7489	155.0	175.0	128.0	75.856	0.0	3.4146	100.0	26.69	60.8351	1130.0	94.0	28.23	0.19	35.0	0.0	43.43	0.0	0.0	821.0	458.0	55.79	32.0
935	83.0	216.0	428.0	74.5409	428.0	34.2599	145.0	132.0	151.0	65.3557	3.0	4.887	117.0	3.48	40.8545	256.0	116.0	2.35	2.51	2.0	0.0	6.32	0.0	0.0	516.0	279.0	54.07	24.0
6830	65.0	188.0	467.0	82.6557	492.0	37.0919	143.0	137.0	212.0	64.4629	5.0	2.2985	95.0	4.28	43.2557	116.0	63.0	0.0	4.65	31.0	0.0	1.91	0.0	0.0	390.0	207.0	53.08	20.0
3763	76.0	212.0	468.0	97.6577	494.0	15.338	169.0	202.0	123.0	71.431	0.0	3.4078	114.0	18.15	54.4346	1480.0	171.0	54.97	2.29	11.0	2.0	5.82	0.0	0.0	1008.0	707.0	70.14	21.0
7261	90.0	143.0	432.0	70.0825	442.0	35.842	137.0	160.0	145.0	80.153	5.0	2.5	95.0	15.54	62.2395	242.0	108.0	0.0	1.31	33.0	0.0	32.66	10.0	14.34	396.0	191.0	48.23	15.0
1167	48.0	177.0	467.0	132.02	509.0	32.4487	145.0	218.0	146.0	78.7114	6.0	6.5851	78.0	7.96	53.6889	670.0	324.0	17.35	3.46	14.0	0.0	7.14	7.0	11.03	621.0	450.0	72.46	18.0
107	43.0	172.0	440.0	83.3851	453.0	15.357	146.0	154.0	153.0	77.6893	5.0	3.9071	76.0	21.22	47.8376	403.0	304.0	14.65	2.44	4.0	0.0	39.6	0.0	0.0	532.0	296.0	55.64	21.0
7154	74.0	165.0	433.0	143.6578	433.0	11.184	139.0	166.0	128.0	75.5695	5.0	2.9707	93.0	6.57	53.3524	249.0	142.0	0.0	4.8	8.0	0.0	9.99	0.0	0.0	412.0	186.0	45.15	24.0
4118	100.0	161.0	449.0	99.3208	474.0	25.2721	130.0	156.0	188.0	64.084	5.0	5.3012	111.0	14.07	46.9919	580.0	234.0	0.0	5.24	16.0	3.0	12.27	0.0	0.0	585.0	508.0	86.84	20.0
9744	91.0	167.0	423.0	129.1637	455.0	22.0114	137.0	174.0	144.0	85.2765	8.0	2.2605	108.0	4.28	60.9689	1090.0	381.0	21.63	3.99	45.0	0.0	7.09	0.0	0.0	806.0	749.0	92.93	14.0
8905	57.0	246.0	454.0	118.9252	460.0	46.4783	152.0	138.0	170.0	73.933	0.0	2.2325	112.0	8.6	42.6449	129.0	80.0	0.0	4.79	0.0	0.0	11.64	0.0	0.0	514.0	351.0	68.29	27.0
4094	143.0	181.0	425.0	135.9434	434.0	17.1316	145.0	160.0	129.0	69.1574	0.0	1.881	148.0	8.74	41.6568	185.0	314.0	0.0	4.53	10.0	1.0	8.02	0.0	0.0	448.0	353.0	78.79	17.0
6672	65.0	221.0	440.0	68.8797	462.0	5.7208	133.0	159.0	170.0	47.2775	5.0	1.9095	110.0	18.77	49.5222	1180.0	197.0	25.26	3.03	33.0	0.0	60.65	0.0	0.0	916.0	551.0	60.15	21.0
8331	76.0	141.0	429.0	67.496	449.0	39.3771	144.0	177.0	128.0	75.7061	0.0	1.8532	93.0	5.31	63.3758	980.0	59.0	11.51	3.96	32.0	0.0	3.24	9.0	14.76	670.0	625.0	93.28	13.0
40	61.0	219.0	452.0	74.566	472.0	25.5514	154.0	188.0	130.0	70.8194	0.0	1.7653	103.0	24.62	43.2679	1180.0	273.0	48.24	2.47	1.0	0.0	27.46	0.0	0.0	904.0	772.0	85.4	26.0
588	39.0	144.0	464.0	132.7157	483.0	36.8282	151.0	157.0	175.0	53.5139	1.0	4.8187	64.0	11.66	44.3519	1140.0	101.0	41.04	5.28	12.0	0.0	7.33	0.0	0.0	826.0	752.0	91.04	17.0
2605	47.0	107.0	436.0	82.2872	452.0	19.8486	137.0	173.0	142.0	74.743	0.0	2.2123	58.0	4.55	61.2192	55.0	130.0	13.13	5.27	11.0	0.0	3.42	0.0	0.0	307.0	262.0	85.34	11.0
8708	82.0	127.0	456.0	83.5166	456.0	26.3477	136.0	120.0	200.0	65.7851	10.0	4.6945	84.0	10.73	37.6226	160.0	26.0	1.62	5.93	5.0	1.0	9.52	0.0	0.0	386.0	229.0	59.33	14.0
8975	74.0	223.0	457.0	82.5205	458.0	37.8956	145.0	173.0	140.0	65.3033	3.0	1.8965	110.0	6.09	51.6657	172.0	30.0	0.0	7.58	15.0	3.0	3.46	0.0	0.0	525.0	436.0	83.05	25.0
3920	92.0	129.0	425.0	84.288	431.0	2.4208	131.0	160.0	140.0	73.6552	0.0	1.514	93.0	4.22	46.3095	161.0	258.0	0.0	2.8	27.0	0.0	3.32	0.0	0.0	377.0	231.0	61.27	14.0
3426	72.0	220.0	435.0	77.7619	435.0	10.0964	140.0	167.0	128.0	86.9446	0.0	3.6041	109.0	9.31	53.1585	154.0	204.0	25.52	4.56	2.0	0.0	9.11	0.0	0.0	499.0	417.0	83.57	24.0
8706	159.0	158.0	473.0	64.0115	473.0	33.8065	176.0	135.0	162.0	61.1444	5.0	2.4752	153.0	15.34	56.9713	390.0	286.0	23.44	3.64	11.0	0.0	17.1	0.0	0.0	497.0	272.0	54.73	22.0
4223	128.0	159.0	411.0	85.9951	437.0	34.8878	141.0	134.0	162.0	80.835	7.0	1.2157	124.0	9.81	50.1723	144.0	125.0	8.07	4.65	18.0	1.0	5.35	0.0	0.0	415.0	217.0	52.29	20.0
9910	42.0	154.0	493.0	122.1758	508.0	10.4163	158.0	198.0	152.0	67.5566	3.0	3.3188	72.0	6.97	47.0507	410.0	132.0	13.61	5.56	56.0	0.0	8.19	0.0	0.0	485.0	196.0	40.41	16.0
